Date,Time,Open,High,Low,Close,Volume
20190904,00:00:00,1549.03,1556.96,1533.83,1551.19,72
20190905,00:00:00,1551.19,1551.63,1506.12,1518.38,67
20190906,00:00:00,1518.38,1527.80,1502.49,1506.40,84
20190908,00:00:00,1507.97,1507.97,1502.60,1505.80,2
20190909,00:00:00,1505.77,1515.41,1495.60,1496.17,54
20190910,00:00:00,1496.17,1500.95,1484.42,1486.92,52
20190911,00:00:00,1486.98,1498.37,1486.77,1492.98,52
20190912,00:00:00,1493.00,1524.12,1489.21,1497.81,59
20190913,00:00:00,1497.82,1508.94,1485.73,1488.50,55
20190915,00:00:00,1506.84,1507.95,1498.61,1506.05,4
20190916,00:00:00,1506.03,1512.07,1495.82,1497.98,67
20190917,00:00:00,1497.98,1507.01,1493.41,1500.73,50
20190918,00:00:00,1500.74,1511.56,1483.15,1491.10,45
20190919,00:00:00,1491.09,1504.47,1488.91,1499.58,52
20190920,00:00:00,1499.57,1516.98,1498.35,1516.60,45
20190922,00:00:00,1513.99,1514.40,1510.97,1514.35,2
20190923,00:00:00,1514.35,1526.75,1511.48,1520.80,52
20190924,00:00:00,1520.80,1535.64,1515.53,1531.63,63
20190925,00:00:00,1531.67,1535.05,1500.38,1506.42,62
20190926,00:00:00,1506.44,1512.23,1500.11,1506.71,54
20190927,00:00:00,1506.72,1507.31,1486.77,1496.50,61
20190929,00:00:00,1494.57,1500.46,1494.46,1496.16,2
20190930,00:00:00,1496.16,1497.19,1464.44,1473.56,56
20191001,00:00:00,1473.57,1487.14,1459.01,1481.58,65
20191002,00:00:00,1481.58,1505.05,1474.45,1499.97,63
20191003,00:00:00,1499.97,1519.49,1495.72,1508.20,62
20191004,00:00:00,1508.30,1515.66,1495.93,1504.30,79
20191006,00:00:00,1511.87,1512.21,1505.32,1508.03,2
20191007,00:00:00,1508.02,1509.23,1487.96,1492.02,59
20191008,00:00:00,1492.02,1509.62,1486.85,1508.67,94
20191009,00:00:00,1508.69,1516.95,1499.77,1511.48,68
20191010,00:00:00,1511.60,1513.98,1490.97,1493.97,81
20191011,00:00:00,1494.01,1503.12,1473.92,1488.60,72
20191013,00:00:00,1488.13,1488.66,1482.73,1484.54,2
20191014,00:00:00,1484.56,1497.07,1483.70,1491.18,55
20191015,00:00:00,1491.19,1498.39,1477.10,1481.88,60
20191016,00:00:00,1481.89,1491.48,1476.99,1490.01,83
20191017,00:00:00,1490.03,1497.31,1483.38,1492.80,73
20191018,00:00:00,1492.80,1493.39,1484.83,1489.60,56
20191020,00:00:00,1491.34,1492.18,1490.43,1491.50,1
20191021,00:00:00,1491.55,1495.21,1481.40,1484.07,41
20191022,00:00:00,1484.08,1489.26,1480.77,1488.76,49
20191023,00:00:00,1488.76,1496.27,1487.70,1492.05,52
20191024,00:00:00,1492.10,1503.95,1487.91,1502.68,57
20191025,00:00:00,1502.68,1517.95,1500.56,1504.20,54
20191027,00:00:00,1504.51,1504.51,1502.00,1503.92,1
20191028,00:00:00,1503.92,1508.15,1489.95,1491.65,49
20191029,00:00:00,1491.72,1494.71,1483.40,1487.22,43
20191030,00:00:00,1487.26,1496.60,1481.05,1495.19,55
20191031,00:00:00,1495.22,1514.15,1493.89,1512.22,60
20191101,00:00:00,1512.32,1515.94,1503.22,1514.00,52
20191103,00:00:00,1513.91,1513.91,1511.88,1512.86,1
20191104,00:00:00,1512.86,1514.76,1504.39,1506.64,43
20191105,00:00:00,1506.66,1507.76,1479.28,1484.38,54
20191106,00:00:00,1484.38,1494.12,1483.00,1490.21,45
20191107,00:00:00,1490.21,1492.15,1460.50,1468.63,68
20191108,00:00:00,1468.61,1472.87,1456.12,1458.48,54
20191110,00:00:00,1459.28,1461.07,1458.66,1460.99,1
20191111,00:00:00,1461.01,1466.38,1448.15,1455.56,38
20191112,00:00:00,1455.56,1460.34,1445.55,1458.29,64
20191113,00:00:00,1458.29,1466.99,1457.11,1463.50,60
20191114,00:00:00,1463.50,1474.54,1461.04,1469.20,57
20191115,00:00:00,1469.23,1469.72,1462.36,1467.88,40
20191117,00:00:00,1467.16,1469.55,1467.16,1469.03,1
20191118,00:00:00,1469.03,1473.93,1456.29,1471.69,44
20191119,00:00:00,1471.65,1475.33,1464.90,1474.49,48
20191120,00:00:00,1474.47,1478.73,1465.84,1474.38,58
20191121,00:00:00,1474.39,1475.58,1462.28,1465.05,50
20191122,00:00:00,1465.05,1473.19,1461.30,1461.79,43
20191124,00:00:00,1460.22,1461.09,1459.59,1460.41,1
20191125,00:00:00,1460.43,1462.09,1453.56,1453.88,36
20191126,00:00:00,1453.85,1462.85,1450.00,1460.43,43
20191127,00:00:00,1460.45,1461.17,1452.54,1456.81,34
20191128,00:00:00,1456.81,1458.21,1454.19,1455.95,18
20191129,00:00:00,1456.01,1466.53,1453.12,1463.45,32
20191201,00:00:00,1464.05,1464.08,1461.52,1461.74,1
20191202,00:00:00,1461.77,1465.27,1453.88,1462.59,52
20191203,00:00:00,1462.65,1481.72,1459.77,1476.57,60
20191204,00:00:00,1476.57,1483.99,1471.37,1475.52,57
20191205,00:00:00,1475.55,1480.31,1472.86,1475.91,48
20191206,00:00:00,1475.88,1479.79,1458.63,1459.79,39
20191208,00:00:00,1459.42,1459.95,1458.55,1459.89,1
20191209,00:00:00,1459.96,1465.32,1459.02,1461.06,30
20191210,00:00:00,1461.06,1469.13,1459.96,1463.80,42
20191211,00:00:00,1463.82,1478.85,1462.60,1474.46,52
20191212,00:00:00,1474.46,1486.71,1461.65,1465.03,60
20191213,00:00:00,1465.12,1477.97,1464.71,1475.45,78
20191215,00:00:00,1475.10,1476.24,1473.71,1474.04,1
20191216,00:00:00,1474.05,1479.85,1473.11,1475.30,35
20191217,00:00:00,1475.35,1480.49,1474.13,1475.56,32
20191218,00:00:00,1475.58,1479.25,1470.40,1475.70,35
20191219,00:00:00,1475.70,1481.67,1473.20,1478.38,35
20191220,00:00:00,1478.38,1480.91,1475.77,1477.79,25
20191222,00:00:00,1478.13,1478.58,1477.42,1478.43,1
20191223,00:00:00,1478.45,1486.06,1478.31,1485.42,29
20191224,00:00:00,1485.42,1500.46,1484.30,1498.44,30
20191225,00:00:00,1499.36,1499.76,1497.21,1499.36,1
20191226,00:00:00,1499.43,1512.55,1497.69,1511.13,38
20191227,00:00:00,1511.16,1515.27,1507.29,1510.78,43
20191229,00:00:00,1511.46,1513.95,1511.00,1513.46,1
20191230,00:00:00,1513.43,1516.05,1510.71,1514.83,36
20191231,00:00:00,1514.82,1525.23,1514.76,1516.91,47
20200101,00:00:00,1518.77,1521.07,1518.08,1518.29,1
20200102,00:00:00,1518.31,1531.33,1517.12,1528.73,44
20200103,00:00:00,1528.73,1553.52,1528.73,1551.52,73
20200105,00:00:00,1559.73,1585.63,1559.73,1569.14,4
20200106,00:00:00,1569.14,1579.96,1560.76,1563.68,71
20200107,00:00:00,1563.69,1598.35,1555.25,1594.95,75
20200108,00:00:00,1594.93,1611.33,1552.18,1557.98,106
20200109,00:00:00,1557.96,1561.29,1540.11,1552.64,56
20200110,00:00:00,1552.66,1563.01,1545.66,1561.79,50
20200112,00:00:00,1561.32,1561.32,1557.91,1559.13,1
20200113,00:00:00,1559.13,1559.95,1544.86,1545.17,45
20200114,00:00:00,1545.17,1549.96,1535.83,1549.49,65
20200115,00:00:00,1549.47,1558.15,1546.29,1556.24,67
20200116,00:00:00,1556.24,1558.04,1547.97,1552.18,46
20200117,00:00:00,1552.18,1561.15,1549.30,1556.94,39
20200119,00:00:00,1557.13,1559.02,1556.27,1556.95,1
20200120,00:00:00,1556.95,1562.70,1556.57,1561.15,17
20200121,00:00:00,1561.18,1568.51,1546.24,1556.53,65
20200122,00:00:00,1556.55,1563.67,1550.30,1561.37,48
20200123,00:00:00,1561.37,1567.85,1551.80,1560.88,58
20200124,00:00:00,1560.87,1575.79,1556.45,1571.45,65
20200126,00:00:00,1579.25,1588.35,1579.25,1582.66,2
20200127,00:00:00,1582.65,1586.20,1575.80,1581.06,75
20200128,00:00:00,1581.07,1582.96,1565.39,1568.38,58
20200129,00:00:00,1568.37,1577.95,1563.34,1576.99,62
20200130,00:00:00,1576.99,1585.89,1572.15,1575.09,76
20200131,00:00:00,1575.11,1590.53,1570.90,1589.33,85
20200202,00:00:00,1593.39,1593.49,1587.53,1589.35,2
20200203,00:00:00,1589.39,1590.02,1569.19,1578.72,52
20200204,00:00:00,1578.68,1579.55,1548.96,1554.02,51
20200205,00:00:00,1554.03,1562.37,1547.42,1556.01,49
20200206,00:00:00,1556.06,1568.18,1552.38,1565.74,44
20200207,00:00:00,1565.77,1574.01,1559.88,1570.20,86
20200209,00:00:00,1571.25,1576.58,1568.90,1574.74,2
20200210,00:00:00,1574.74,1576.93,1567.90,1571.89,48
20200211,00:00:00,1571.90,1573.98,1561.92,1567.05,55
20200212,00:00:00,1566.99,1571.33,1561.73,1569.72,48
20200213,00:00:00,1569.71,1578.25,1569.02,1577.25,62
20200214,00:00:00,1577.14,1584.95,1572.97,1583.65,44
20200216,00:00:00,1581.86,1583.07,1580.33,1582.88,1
20200217,00:00:00,1582.97,1585.41,1578.80,1584.20,18
20200218,00:00:00,1584.16,1605.02,1584.15,1600.81,60
20200219,00:00:00,1600.82,1612.89,1599.45,1610.30,58
20200220,00:00:00,1610.34,1623.66,1603.79,1622.04,60
20200221,00:00:00,1622.09,1649.16,1618.89,1643.15,83
20200223,00:00:00,1654.60,1680.61,1651.75,1665.46,3
20200224,00:00:00,1665.47,1689.26,1650.84,1653.83,116
20200225,00:00:00,1653.81,1658.69,1624.90,1639.78,141
20200226,00:00:00,1639.76,1654.89,1624.79,1643.51,114
20200227,00:00:00,1643.51,1660.37,1635.14,1645.66,192
20200228,00:00:00,1645.63,1648.12,1562.85,1585.43,157
20200301,00:00:00,1591.38,1592.96,1575.32,1584.80,3
20200302,00:00:00,1584.81,1610.96,1581.52,1591.89,214
20200303,00:00:00,1591.89,1652.55,1589.66,1645.75,192
20200304,00:00:00,1645.80,1649.27,1631.80,1636.54,185
20200305,00:00:00,1636.51,1674.84,1635.52,1674.50,148
20200306,00:00:00,1674.52,1692.09,1642.13,1673.55,177
20200308,00:00:00,1694.89,1703.32,1678.72,1700.08,6
20200309,00:00:00,1700.05,1702.97,1657.31,1666.41,137
20200310,00:00:00,1666.41,1671.37,1641.49,1652.27,128
20200311,00:00:00,1652.24,1671.16,1632.93,1643.65,108
20200312,00:00:00,1643.64,1649.96,1560.51,1576.62,122
20200313,00:00:00,1576.63,1597.83,1504.40,1529.35,134
20200315,00:00:00,1567.35,1575.31,1539.39,1557.46,6
20200316,00:00:00,1557.91,1560.72,1451.15,1507.19,116
20200317,00:00:00,1507.15,1553.81,1465.47,1537.57,119
20200318,00:00:00,1537.56,1539.83,1472.63,1497.89,120
20200319,00:00:00,1498.06,1498.64,1454.90,1471.26,86
20200320,00:00:00,1471.23,1516.05,1470.67,1498.70,74
20200322,00:00:00,1503.77,1508.15,1482.26,1491.38,4
20200323,00:00:00,1491.39,1567.40,1484.98,1566.82,83
20200324,00:00:00,1566.82,1639.18,1557.02,1630.11,48
20200325,00:00:00,1630.11,1631.70,1594.68,1610.15,46
20200326,00:00:00,1610.10,1645.05,1595.30,1625.75,34
20200327,00:00:00,1625.75,1631.10,1612.84,1626.15,37
20200329,00:00:00,1639.46,1639.46,1610.10,1626.40,3
20200330,00:00:00,1626.35,1628.80,1610.83,1616.07,44
20200331,00:00:00,1616.16,1619.45,1567.47,1578.64,46
20200401,00:00:00,1578.54,1599.99,1571.77,1591.01,50
20200402,00:00:00,1591.03,1619.94,1582.82,1612.47,50
20200403,00:00:00,1612.49,1625.50,1605.63,1617.05,43
20200405,00:00:00,1615.58,1621.24,1609.00,1619.16,2
20200406,00:00:00,1619.23,1674.83,1615.20,1661.00,49
20200407,00:00:00,1661.00,1668.60,1642.13,1647.35,62
20200408,00:00:00,1647.35,1656.29,1640.40,1647.07,40
20200409,00:00:00,1647.01,1689.95,1645.69,1682.15,46
20200412,00:00:00,1686.22,1691.45,1675.00,1685.77,2
20200413,00:00:00,1685.72,1722.55,1678.85,1717.01,46
20200414,00:00:00,1717.03,1747.63,1708.73,1725.08,67
20200415,00:00:00,1725.04,1731.00,1707.52,1715.48,52
20200416,00:00:00,1715.50,1738.65,1701.58,1715.35,64
20200417,00:00:00,1715.57,1718.53,1679.13,1682.00,62
20200419,00:00:00,1679.88,1683.62,1673.90,1675.35,2
20200420,00:00:00,1675.45,1702.14,1671.60,1690.87,54
20200421,00:00:00,1690.87,1697.80,1659.30,1687.42,62
20200422,00:00:00,1687.37,1718.56,1679.91,1711.56,65
20200423,00:00:00,1711.64,1738.56,1707.33,1728.24,66
20200424,00:00:00,1728.25,1736.21,1710.51,1727.70,61
20200426,00:00:00,1726.39,1727.25,1718.94,1724.95,3
20200427,00:00:00,1724.95,1727.22,1705.99,1709.41,73
20200428,00:00:00,1709.47,1714.57,1691.68,1704.78,80
20200429,00:00:00,1704.79,1717.40,1697.81,1713.47,65
20200430,00:00:00,1713.46,1721.60,1681.07,1687.86,68
20200501,00:00:00,1687.87,1705.07,1670.42,1698.82,81
20200503,00:00:00,1697.88,1701.29,1691.33,1699.35,3
20200504,00:00:00,1699.35,1713.23,1695.14,1703.52,50
20200505,00:00:00,1703.51,1711.57,1689.79,1703.60,49
20200506,00:00:00,1703.69,1708.07,1681.31,1689.65,52
20200507,00:00:00,1689.64,1721.89,1684.18,1714.12,57
20200508,00:00:00,1714.20,1723.15,1700.55,1701.41,64
20200510,00:00:00,1701.56,1707.71,1700.12,1706.20,2
20200511,00:00:00,1706.20,1712.06,1691.83,1697.78,65
20200512,00:00:00,1697.56,1710.70,1693.61,1702.46,59
20200513,00:00:00,1702.47,1719.57,1699.35,1718.24,75
20200514,00:00:00,1718.32,1736.35,1710.83,1732.69,64
20200515,00:00:00,1732.65,1751.40,1728.43,1741.63,76
20200517,00:00:00,1734.87,1760.08,1734.87,1758.08,5
20200518,00:00:00,1758.08,1765.02,1727.46,1734.64,82
20200519,00:00:00,1734.63,1747.82,1726.20,1746.00,85
20200520,00:00:00,1746.00,1753.73,1742.53,1747.42,77
20200521,00:00:00,1747.40,1747.41,1717.15,1725.87,74
20200522,00:00:00,1725.87,1739.95,1724.28,1733.65,59
20200524,00:00:00,1731.31,1734.32,1729.92,1730.51,2
20200525,00:00:00,1730.56,1733.12,1721.17,1726.67,33
20200526,00:00:00,1726.60,1735.33,1708.22,1712.79,68
20200527,00:00:00,1712.72,1715.89,1693.60,1710.94,67
20200528,00:00:00,1710.94,1727.43,1708.92,1721.72,66
20200529,00:00:00,1721.66,1737.77,1712.43,1728.69,62
20200531,00:00:00,1735.81,1742.69,1728.95,1739.70,3
20200601,00:00:00,1739.71,1744.53,1727.55,1741.64,66
20200602,00:00:00,1741.68,1745.01,1721.21,1726.45,66
20200603,00:00:00,1726.45,1729.46,1689.24,1700.45,81
20200604,00:00:00,1700.45,1721.86,1697.45,1712.22,69
20200605,00:00:00,1712.26,1715.99,1670.74,1684.76,84
20200607,00:00:00,1674.87,1684.93,1674.87,1681.23,3
20200608,00:00:00,1681.26,1700.62,1680.50,1697.19,67
20200609,00:00:00,1697.21,1720.67,1692.03,1713.19,75
20200610,00:00:00,1713.18,1739.80,1707.69,1735.42,68
20200611,00:00:00,1735.47,1744.58,1721.44,1726.70,72
20200612,00:00:00,1726.68,1742.95,1722.13,1729.73,69
20200614,00:00:00,1730.26,1735.26,1727.49,1732.63,3
20200615,00:00:00,1732.63,1734.04,1704.03,1724.03,82
20200616,00:00:00,1724.09,1732.75,1716.54,1726.41,77
20200617,00:00:00,1726.40,1730.16,1712.55,1727.52,61
20200618,00:00:00,1727.45,1737.44,1717.43,1723.18,61
20200619,00:00:00,1723.18,1745.17,1722.17,1743.27,61
20200621,00:00:00,1750.18,1750.48,1743.62,1749.03,3
20200622,00:00:00,1749.02,1763.06,1742.60,1755.36,83
20200623,00:00:00,1755.36,1771.00,1747.30,1768.55,74
20200624,00:00:00,1768.44,1779.39,1753.55,1761.91,83
20200625,00:00:00,1761.91,1768.79,1755.26,1765.75,67
20200626,00:00:00,1765.77,1771.95,1747.37,1770.90,70
20200628,00:00:00,1774.92,1775.75,1769.31,1771.21,2
20200629,00:00:00,1771.21,1774.90,1765.54,1773.01,55
20200630,00:00:00,1773.01,1785.85,1764.42,1782.81,60
20200701,00:00:00,1782.81,1789.01,1758.95,1768.11,66
20200702,00:00:00,1768.11,1779.42,1757.44,1775.52,56
20200703,00:00:00,1775.48,1777.01,1772.59,1774.82,23
20200705,00:00:00,1773.37,1776.15,1773.20,1775.26,1
20200706,00:00:00,1775.26,1786.92,1769.82,1785.75,51
20200707,00:00:00,1785.70,1797.36,1773.40,1794.29,63
20200708,00:00:00,1794.29,1817.85,1791.45,1809.04,59
20200709,00:00:00,1809.04,1815.86,1795.26,1803.75,62
20200710,00:00:00,1803.75,1810.50,1793.93,1798.09,49
20200712,00:00:00,1799.19,1801.28,1797.71,1799.93,2
20200713,00:00:00,1799.91,1813.20,1799.73,1802.21,53
20200714,00:00:00,1802.21,1810.79,1790.42,1809.18,62
20200715,00:00:00,1809.18,1814.92,1802.23,1812.94,57
20200716,00:00:00,1812.97,1813.14,1794.79,1798.15,53
20200717,00:00:00,1798.15,1811.88,1795.61,1809.25,39
20200719,00:00:00,1808.84,1810.51,1807.00,1808.78,2
20200720,00:00:00,1808.81,1820.44,1805.57,1817.81,52
20200721,00:00:00,1817.87,1847.54,1815.67,1843.06,69
20200722,00:00:00,1843.09,1874.16,1842.55,1869.93,88
20200723,00:00:00,1869.92,1898.23,1863.91,1885.71,100
20200724,00:00:00,1885.62,1906.46,1881.27,1901.10,72
20200726,00:00:00,1901.99,1914.95,1899.64,1913.54,6
20200727,00:00:00,1913.52,1967.18,1912.33,1964.91,119
20200728,00:00:00,1964.87,1980.98,1906.64,1955.96,111
20200729,00:00:00,1955.96,1980.80,1941.33,1966.40,79
20200730,00:00:00,1966.40,1970.54,1939.24,1956.80,90
20200731,00:00:00,1956.78,1984.22,1955.77,1975.57,88
20200802,00:00:00,1978.90,1989.15,1976.91,1981.86,5
20200803,00:00:00,1981.83,1982.22,1960.38,1975.14,71
20200804,00:00:00,1975.12,2030.82,1966.72,2030.82,75
20200805,00:00:00,2030.79,2055.65,2009.34,2036.35,95
20200806,00:00:00,2036.31,2074.80,2034.38,2069.18,89
20200807,00:00:00,2069.19,2072.62,2015.38,2034.30,114
20200809,00:00:00,2033.71,2037.14,2018.64,2027.04,4
20200810,00:00:00,2027.03,2049.75,2019.20,2028.11,83
20200811,00:00:00,2028.09,2028.09,1901.19,1908.98,124
20200812,00:00:00,1908.97,1949.55,1862.32,1921.74,122
